CODIGO CLIENTE,CODIGO PRESTAMO,prob_fuga,decil_riesgo,segmento_riesgo,valor_cliente,beneficio_esperado,prioridad_campana,recomendar_campana
354,738810,0.041237113402061855,7,Bajo,88.5,-24.270103092783504,7606,No
355,765490,0.002098635886673662,9,Bajo,166.5,-24.930115424973767,9388,No
356,856090,0.006920415224913495,7,Bajo,166.5,-24.76955017301038,8801,No
357,60430,0.46200475757751447,4,Medio,166.5,-9.615241572668767,5428,No
358,78110,0.5841401012556733,3,Alto,166.5,-5.54813462818608,5193,No
359,406080,0.00395882818685669,8,Bajo,166.5,-24.868171021377673,9132,No
360,432540,0.00395882818685669,8,Bajo,166.5,-24.868171021377673,9133,No
361,432580,0.05795454545454545,7,Bajo,166.5,-23.070113636363637,6823,No
362,432770,0.00395882818685669,8,Bajo,166.5,-24.868171021377673,9134,No
363,433430,0.11088295687885011,6,Bajo,166.5,-21.307597535934292,6462,No
364,436450,0.00395882818685669,8,Bajo,166.5,-24.868171021377673,9135,No
365,437870,0.00395882818685669,8,Bajo,166.5,-24.868171021377673,9136,No
366,628990,0.3372395833333333,5,Medio,166.5,-13.769921875000001,5675,No
367,640750,0.17019027484143764,6,Bajo,166.5,-19.332663847780125,6145,No
368,641150,0.13483146067415727,6,Bajo,166.5,-20.51011235955056,6288,No
369,641570,0.17019027484143764,6,Bajo,166.5,-19.332663847780125,6146,No
370,643260,0.030010172939979655,7,Bajo,166.5,-24.000661241098676,7407,No
371,745900,0.035,7,Bajo,166.5,-23.8345,7168,No
372,861670,0.00395882818685669,8,Bajo,166.5,-24.868171021377673,9137,No
373,862060,0.00395882818685669,8,Bajo,166.5,-24.868171021377673,9138,No
374,157670,0.9063923662873214,1,Alto,166.5,5.182865797367807,4740,Sí
375,169540,0.008152756521255895,7,Bajo,166.5,-24.72851320784218,8699,No
376,806870,0.0038314176245210726,8,Bajo,166.5,-24.872413793103448,9145,No
377,792690,0.00395882818685669,8,Bajo,166.5,-24.868171021377673,9139,No
378,144580,0.9643635135789099,1,Alto,166.5,7.113305002177704,4640,Sí
379,452130,0.20909090909090908,6,Medio,166.5,-18.03727272727273,6024,No
380,274560,0.9367088607594937,1,Alto,166.5,6.19240506329114,4671,Sí
381,637960,0.08191489361702127,6,Bajo,166.5,-22.27223404255319,6599,No
382,424610,0.01694915254237288,7,Bajo,130.79999999999998,-24.556610169491524,8412,No
383,424720,0.13483146067415727,6,Bajo,130.79999999999998,-21.472808988764047,6466,No
384,449270,0.030010172939979655,7,Bajo,130.79999999999998,-24.214933875890132,7568,No
385,461540,0.030010172939979655,7,Bajo,130.79999999999998,-24.214933875890132,7569,No
386,595870,0.035,7,Bajo,130.79999999999998,-24.0844,7445,No
387,793090,0.030010172939979655,7,Bajo,130.79999999999998,-24.214933875890132,7570,No
388,788510,0.029005524861878452,7,Bajo,166.5,-24.034116022099447,7430,No
389,181070,0.9643635135789099,1,Alto,166.5,7.113305002177704,4641,Sí
390,143730,0.6726065487192594,3,Alto,166.5,-2.6022019276486645,5081,No
391,289130,0.2069237416186202,6,Medio,166.5,-18.109439404099945,6041,No
392,291820,0.2069237416186202,6,Medio,166.5,-18.109439404099945,6042,No
393,313930,0.2069237416186202,6,Medio,166.5,-18.109439404099945,6043,No
394,315770,0.056463505915230174,7,Bajo,166.5,-23.119765253022834,6832,No
395,315870,0.056463505915230174,7,Bajo,166.5,-23.119765253022834,6833,No
396,325460,0.060715387360029995,6,Bajo,166.5,-22.978177600911,6799,No
397,754400,0.17019027484143764,6,Bajo,90.0,-21.936575052854124,6527,No
398,132140,0.08709016393442623,6,Bajo,88.5,-23.458504098360656,6985,No
399,169400,0.17019027484143764,6,Bajo,88.5,-21.987632135306555,6541,No
400,376940,0.0007462686567164179,9,Bajo,130.79999999999998,-24.980477611940298,9936,No
401,255510,0.03771737858070131,7,Bajo,88.5,-24.332402399121587,7695,No
402,305230,0.2069237416186202,6,Medio,88.5,-21.33744977335042,6463,No
403,432040,0.17019027484143764,6,Bajo,88.5,-21.987632135306555,6542,No
404,552420,0.015706806282722516,7,Bajo,88.5,-24.721989528795813,8695,No
405,592240,0.015706806282722516,7,Bajo,130.79999999999998,-24.58910994764398,8444,No
406,593930,0.015706806282722516,7,Bajo,130.79999999999998,-24.58910994764398,8445,No
407,785250,0.002488654662567706,8,Bajo,166.5,-24.917127799736495,9308,No
408,434000,0.006359300476947535,7,Bajo,130.79999999999998,-24.833640699523052,9027,No
409,309930,0.4155701754385965,5,Medio,166.5,-11.161513157894735,5535,No
410,350280,0.015706806282722516,7,Bajo,130.79999999999998,-24.58910994764398,8446,No
411,337530,0.5841401012556733,3,Alto,90.0,-14.48547817739788,5762,No
412,809890,0.030010172939979655,7,Bajo,166.5,-24.000661241098676,7408,No
413,355560,0.002098635886673662,9,Bajo,130.79999999999998,-24.945099685204617,9599,No
414,356650,0.0014742014742014742,9,Bajo,130.79999999999998,-24.96143488943489,9726,No
415,542110,0.006359300476947535,7,Bajo,130.79999999999998,-24.833640699523052,9028,No
416,681420,0.0014742014742014742,9,Bajo,130.79999999999998,-24.96143488943489,9727,No
417,683470,0.002488654662567706,8,Bajo,130.79999999999998,-24.934896794027228,9423,No
418,799050,0.002488654662567706,8,Bajo,130.79999999999998,-24.934896794027228,9424,No
419,806060,0.009259259259259259,7,Bajo,130.79999999999998,-24.75777777777778,8785,No
420,451660,0.006920415224913495,7,Bajo,166.5,-24.76955017301038,8802,No
421,749540,0.002488654662567706,8,Bajo,166.5,-24.917127799736495,9309,No
422,750530,0.009259259259259259,7,Bajo,130.79999999999998,-24.75777777777778,8786,No
423,243570,0.999476961593071,1,Alto,166.5,8.28258282104926,4587,Sí
424,664360,0.002488654662567706,8,Bajo,166.5,-24.917127799736495,9310,No
425,684760,0.002488654662567706,8,Bajo,130.79999999999998,-24.934896794027228,9425,No
426,337200,0.5841401012556733,3,Alto,90.0,-14.48547817739788,5763,No
427,546320,0.0038314176245210726,8,Bajo,130.79999999999998,-24.89977011494253,9235,No
428,646630,0.030010172939979655,7,Bajo,88.5,-24.46881993896236,8230,No
429,306460,0.7387958410713422,2,Alto,90.0,-11.701674860715839,5584,No
430,682350,0.002488654662567706,8,Bajo,166.5,-24.917127799736495,9311,No
431,49140,0.049057130069620085,7,Bajo,166.5,-23.366397568681652,6955,No
432,669710,0.0002443195699975568,9,Bajo,166.5,-24.991864158319082,9959,No
433,480590,0.006920415224913495,7,Bajo,166.5,-24.76955017301038,8803,No
434,746430,0.002488654662567706,8,Bajo,130.79999999999998,-24.934896794027228,9426,No
435,805720,0.08191489361702127,6,Bajo,130.79999999999998,-22.857106382978724,6765,No
436,863620,0.006359300476947535,7,Bajo,166.5,-24.788235294117648,8839,No
437,265840,0.023278722920911196,7,Bajo,88.5,-24.587966604299872,8443,No
438,741810,0.002488654662567706,8,Bajo,88.5,-24.95595081247255,9662,No
439,331490,0.672451290504297,3,Alto,90.0,-12.895876770922653,5632,No
440,516060,0.0014742014742014742,9,Bajo,130.79999999999998,-24.96143488943489,9728,No
441,817530,0.041237113402061855,7,Bajo,130.79999999999998,-23.92123711340206,7225,No
442,802070,0.002488654662567706,8,Bajo,88.5,-24.95595081247255,9663,No
443,644890,0.002488654662567706,8,Bajo,166.5,-24.917127799736495,9312,No
444,645490,0.002488654662567706,8,Bajo,166.5,-24.917127799736495,9313,No
445,647420,0.002488654662567706,8,Bajo,166.5,-24.917127799736495,9314,No
446,355700,0.002488654662567706,8,Bajo,88.5,-24.95595081247255,9664,No
447,509760,0.006359300476947535,7,Bajo,166.5,-24.788235294117648,8840,No
448,510510,0.006359300476947535,7,Bajo,166.5,-24.788235294117648,8841,No
449,520770,0.002488654662567706,8,Bajo,88.5,-24.95595081247255,9665,No
450,853140,0.0014742014742014742,9,Bajo,181.5,-24.946486486486485,9600,No
451,633840,0.002098635886673662,9,Bajo,151.5,-24.93641133263379,9524,No
452,593870,0.0014742014742014742,9,Bajo,166.5,-24.95090909090909,9638,No
453,470220,0.002488654662567706,8,Bajo,88.5,-24.95595081247255,9666,No
454,460570,0.0014742014742014742,9,Bajo,88.5,-24.973906633906633,9896,No
455,853150,0.0007462686567164179,9,Bajo,181.5,-24.972910447761194,9790,No
456,247750,0.7387958410713422,2,Alto,90.0,-11.701674860715839,5585,No
457,649140,0.00395882818685669,8,Bajo,210.0,-24.83372921615202,9029,No
458,649150,0.00395882818685669,8,Bajo,210.0,-24.83372921615202,9030,No
459,51910,0.18428888849113062,6,Bajo,90.0,-21.68280000715965,6499,No
460,59620,0.18428888849113062,6,Bajo,90.0,-21.68280000715965,6500,No
461,15420,0.023278722920911196,7,Bajo,129.0,-24.39940894864049,8077,No
462,226460,0.7387958410713422,2,Alto,129.0,-5.939067300359369,5228,No
463,248990,0.13225621613271665,6,Bajo,130.79999999999998,-21.540177385968132,6488,No
464,254870,0.4325937092181664,4,Medio,90.0,-17.213313234073006,5950,No
465,429390,0.0002443195699975568,9,Bajo,181.5,-24.99113119960909,9954,No
466,467360,0.25,6,Medio,130.79999999999998,-18.46,6061,No
467,608230,0.030010172939979655,7,Bajo,88.5,-24.46881993896236,8231,No
468,763660,0.08191489361702127,6,Bajo,130.5,-22.862021276595744,6766,No
469,65670,0.9702233250620348,1,Alto,0.0,-25.0,9987,No
470,25820,0.9367088607594937,1,Alto,133.10999999999999,-0.06293670886076086,4958,No
471,28630,0.9702233250620348,1,Alto,133.10999999999999,0.8292853598014887,4948,Sí
472,84840,0.9999,1,Alto,0.0,-25.0,9988,No
473,310500,0.95578231292517,1,Alto,164.48232,6.441858448979591,4663,Sí
474,211340,0.9999,1,Alto,0.0,-25.0,9989,No
475,220820,0.9999,1,Alto,0.0,-25.0,9990,No
476,110800,0.98046875,1,Alto,130.593195,0.6085093320312538,4955,Sí
477,610900,0.0002443195699975568,9,Bajo,178.33648499999998,-24.991285781333985,9958,No
478,90900,0.13476962978634788,6,Bajo,96.288,-22.404660377426428,6657,No
479,49310,0.3551617873651772,5,Medio,143.36726399999998,-14.816285253620958,5774,No
480,9990,0.8339060710194731,2,Alto,145.188,-0.7853690721649471,4994,No
481,362020,0.009259259259259259,7,Bajo,80.676,-24.8506,9079,No
482,362700,0.009259259259259259,7,Bajo,80.676,-24.8506,9080,No
483,362750,0.009259259259259259,7,Bajo,80.676,-24.8506,9081,No
484,73390,0.9999,1,Alto,0.0,-25.0,9991,No
485,655000,0.9367088607594937,1,Alto,150.86853299999999,3.2639783341772137,4828,Sí
486,222890,0.9367088607594937,1,Alto,146.407653,2.428269169620254,4858,Sí
487,153070,0.059888151779936734,7,Bajo,156.96,-23.119991139324227,6834,No
488,224770,0.577212020033389,3,Alto,156.96,-6.880160267111851,5294,No
489,249270,0.5073907658875524,4,Alto,199.79999999999998,-4.724664995133409,5176,No
490,385210,0.00395882818685669,8,Bajo,199.79999999999998,-24.841805225653207,9065,No
491,264000,0.5073907658875524,4,Alto,199.79999999999998,-4.724664995133409,5177,No
492,283170,0.5073907658875524,4,Alto,199.79999999999998,-4.724664995133409,5178,No
493,27680,0.9367088607594937,1,Alto,199.79999999999998,12.430886075949367,4345,Sí
494,288470,0.03771737858070131,7,Bajo,156.96,-23.815976051594625,7155,No
495,317850,0.03771737858070131,7,Bajo,156.96,-23.815976051594625,7156,No
496,592360,0.08709016393442623,6,Bajo,199.79999999999998,-21.519877049180327,6486,No
497,108960,0.3190760218702019,5,Medio,199.79999999999998,-12.249722166066732,5600,No
498,294100,0.9063923662873214,1,Alto,199.79999999999998,11.219438956841365,4440,Sí
499,53840,0.3992828611200487,5,Medio,199.79999999999998,-9.044656869642855,5392,No
500,360960,0.08709016393442623,6,Bajo,199.79999999999998,-21.519877049180327,6487,No
501,324880,0.7103092783505155,3,Alto,261.0,12.078144329896908,4374,Sí
502,341880,0.6460905349794238,3,Alto,261.0,8.725925925925921,4573,Sí
503,344590,0.4490472245236123,4,Medio,261.0,-1.5597348798674382,5023,No
504,346150,0.6728723404255319,3,Alto,261.0,10.123936170212772,4495,Sí
505,404190,0.4490472245236123,4,Medio,261.0,-1.5597348798674382,5024,No
506,415660,0.13846153846153847,6,Bajo,261.0,-17.77230769230769,5999,No
507,417670,0.776685393258427,2,Alto,261.0,15.542977528089892,4230,Sí
508,418900,0.4155701754385965,5,Medio,261.0,-3.3072368421052616,5130,No
509,418990,0.4490472245236123,4,Medio,261.0,-1.5597348798674382,5025,No
510,419240,0.577212020033389,3,Alto,261.0,5.130467445742909,4743,Sí
511,468280,0.22448979591836735,6,Medio,261.0,-13.281632653061223,5650,No
512,473000,0.23846153846153842,6,Medio,261.0,-12.552307692307695,5619,No
513,475080,0.6460905349794238,3,Alto,261.0,8.725925925925921,4574,Sí
514,515860,0.7103092783505155,3,Alto,261.0,12.078144329896908,4375,Sí
515,560620,0.577212020033389,3,Alto,261.0,5.130467445742909,4744,Sí
516,561340,0.577212020033389,3,Alto,261.0,5.130467445742909,4745,Sí
517,561600,0.577212020033389,3,Alto,261.0,5.130467445742909,4746,Sí
518,582090,0.4490472245236123,4,Medio,261.0,-1.5597348798674382,5026,No
519,620030,0.577212020033389,3,Alto,261.0,5.130467445742909,4747,Sí
520,632430,0.577212020033389,3,Alto,261.0,5.130467445742909,4748,Sí
521,674000,0.4155701754385965,5,Medio,261.0,-3.3072368421052616,5131,No
522,690640,0.577212020033389,3,Alto,261.0,5.130467445742909,4749,Sí
523,711740,0.7103092783505155,3,Alto,261.0,12.078144329896908,4376,Sí
524,716690,0.577212020033389,3,Alto,261.0,5.130467445742909,4750,Sí
525,783020,0.3551617873651772,5,Medio,261.0,-6.460554699537752,5272,No
526,809640,0.577212020033389,3,Alto,261.0,5.130467445742909,4751,Sí
527,825860,0.7103092783505155,3,Alto,261.0,12.078144329896908,4377,Sí
528,844650,0.4155701754385965,5,Medio,261.0,-3.3072368421052616,5132,No
529,857780,0.17019027484143764,6,Bajo,261.0,-16.116067653276954,5862,No
530,26380,0.5841401012556733,3,Alto,177.0,-4.321440415549166,5166,No
531,62930,0.7792207792207793,2,Alto,177.0,2.584415584415588,4855,Sí
532,76420,0.17485265225933203,6,Bajo,177.0,-18.810216110019645,6110,No
533,84270,0.2586476375832887,5,Medio,177.0,-15.84387362955158,5846,No
534,88960,0.2069237416186202,6,Medio,177.0,-17.674899546700843,5998,No
535,107920,0.08862601989521858,6,Bajo,177.0,-21.862638895709264,6520,No
536,117010,0.21199143468950749,6,Medio,177.0,-17.495503211991434,5979,No
537,89800,0.2586476375832887,5,Medio,261.59999999999997,-11.467555601642337,5553,No
538,194560,0.9063923662873214,1,Alto,180.0,7.630125186343577,4617,Sí
539,1130,0.15796018829117864,6,Bajo,261.59999999999997,-16.735522948605535,5883,No
540,1300,0.48966632776888547,4,Medio,261.59999999999997,0.6193422688680847,4953,Sí
541,3760,0.3190760218702019,5,Medio,261.59999999999997,-8.30594253575104,5358,No
542,5370,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5252,No
543,9720,0.9929873772791024,1,Alto,261.59999999999997,26.953099579242632,3715,Sí
544,18480,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5689,No
545,20280,0.5841401012556733,3,Alto,261.59999999999997,5.562210097696823,4691,Sí
546,28040,0.2795750377350656,5,Medio,261.59999999999997,-10.37263402570137,5478,No
547,29000,0.9367088607594937,1,Alto,261.59999999999997,24.008607594936706,3811,Sí
548,37520,0.3190760218702019,5,Medio,261.59999999999997,-8.30594253575104,5359,No
549,42460,0.776685393258427,2,Alto,261.59999999999997,15.636179775280901,4220,Sí
550,44660,0.3190760218702019,5,Medio,261.59999999999997,-8.30594253575104,5360,No
551,46930,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5801,No
552,47710,0.7704280155642024,2,Alto,261.59999999999997,15.308793774319064,4247,Sí
553,51270,0.577212020033389,3,Alto,261.59999999999997,5.199732888146912,4708,Sí
554,53150,0.3190760218702019,5,Medio,261.59999999999997,-8.30594253575104,5361,No
555,53660,0.3388523121209245,5,Medio,261.59999999999997,-7.2712470298332335,5308,No
556,55920,0.13225621613271665,6,Bajo,261.59999999999997,-18.080354771936264,6025,No
557,57060,0.776685393258427,2,Alto,261.59999999999997,15.636179775280901,4221,Sí
558,58350,0.2586476375832887,5,Medio,261.59999999999997,-11.467555601642337,5554,No
559,65630,0.13225621613271665,6,Bajo,261.59999999999997,-18.080354771936264,6026,No
560,66940,0.3372395833333333,5,Medio,261.59999999999997,-7.355625000000003,5312,No
561,70220,0.2586476375832887,5,Medio,261.59999999999997,-11.467555601642337,5555,No
562,74790,0.577212020033389,3,Alto,261.59999999999997,5.199732888146912,4709,Sí
563,75110,0.3372395833333333,5,Medio,261.59999999999997,-7.355625000000003,5313,No
564,78990,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6211,No
565,80440,0.13225621613271665,6,Bajo,261.59999999999997,-18.080354771936264,6027,No
566,80980,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5253,No
567,82480,0.3551617873651772,5,Medio,261.59999999999997,-6.417935285053932,5254,No
568,82580,0.3992828611200487,5,Medio,261.59999999999997,-4.109520706199053,5162,No
569,83810,0.577212020033389,3,Alto,261.59999999999997,5.199732888146912,4710,Sí
570,84110,0.3992828611200487,5,Medio,261.59999999999997,-4.109520706199053,5163,No
571,85700,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6212,No
572,86770,0.3659767298402987,5,Medio,261.59999999999997,-5.852097494755572,5205,No
573,86890,0.776685393258427,2,Alto,261.59999999999997,15.636179775280901,4222,Sí
574,87080,0.2586476375832887,5,Medio,261.59999999999997,-11.467555601642337,5556,No
575,90050,0.776685393258427,2,Alto,261.59999999999997,15.636179775280901,4223,Sí
576,90070,0.4490472245236123,4,Medio,261.59999999999997,-1.5058492129246055,5010,No
577,93160,0.8802395209580839,1,Alto,261.59999999999997,21.054131736526948,3973,Sí
578,95680,0.7792207792207793,2,Alto,261.59999999999997,15.76883116883117,4216,Sí
579,95860,0.577212020033389,3,Alto,261.59999999999997,5.199732888146912,4711,Sí
580,96730,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5690,No
581,97300,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5802,No
582,97440,0.7792207792207793,2,Alto,261.59999999999997,15.76883116883117,4217,Sí
583,99740,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5803,No
584,100210,0.4155701754385965,5,Medio,261.59999999999997,-3.2573684210526324,5116,No
585,100590,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5691,No
586,104370,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5804,No
587,104910,0.13225621613271665,6,Bajo,261.59999999999997,-18.080354771936264,6028,No
588,116830,0.2069237416186202,6,Medio,261.59999999999997,-14.17374983851379,5692,No
589,117050,0.6728723404255319,3,Alto,261.59999999999997,10.204680851063827,4486,Sí
590,120820,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6073,No
591,121580,0.6728723404255319,3,Alto,261.59999999999997,10.204680851063827,4487,Sí
592,121940,0.577212020033389,3,Alto,261.59999999999997,5.199732888146912,4712,Sí
593,123590,0.11963479492106192,6,Bajo,261.59999999999997,-18.74070752973004,6074,No
594,125600,0.776685393258427,2,Alto,261.59999999999997,15.636179775280901,4224,Sí
595,126030,0.577212020033389,3,Alto,261.59999999999997,5.199732888146912,4713,Sí
596,126230,0.13225621613271665,6,Bajo,261.59999999999997,-18.080354771936264,6029,No
597,126370,0.18428888849113062,6,Bajo,261.59999999999997,-15.358005354144048,5805,No
598,126480,0.6460905349794238,3,Alto,261.59999999999997,8.803456790123448,4553,Sí
599,126850,0.46200475757751447,4,Medio,261.59999999999997,-0.8279110835444463,4996,No
600,128220,0.7704280155642024,2,Alto,261.59999999999997,15.308793774319064,4248,Sí
601,129850,0.08862601989521858,6,Bajo,261.59999999999997,-20.363086639082162,6260,No
602,130240,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6213,No
603,133230,0.8339060710194731,2,Alto,261.59999999999997,18.629965635738827,4075,Sí
604,136020,0.577212020033389,3,Alto,261.59999999999997,5.199732888146912,4714,Sí
605,136460,0.577212020033389,3,Alto,261.59999999999997,5.199732888146912,4715,Sí
606,137000,0.2586476375832887,5,Medio,261.59999999999997,-11.467555601642337,5557,No
607,138080,0.09523446674658179,6,Bajo,261.59999999999997,-20.01733269981884,6214,No
